,task_type,task_name,digest,lang_train,lang_pred,model_id,model_type,score
1382,token-classification,udpos28,3822decc,sl,gub,xlm-roberta-base,ft,25.386313465783665
1383,token-classification,udpos28,3822decc,sl,kmr,xlm-roberta-base,ft,75.56104129263915
1384,token-classification,udpos28,3822decc,sl,tr,xlm-roberta-base,ft,74.81638418079096
1385,token-classification,udpos28,3822decc,sl,fi,xlm-roberta-base,ft,81.57507463314133
1386,token-classification,udpos28,3822decc,sl,id,xlm-roberta-base,ft,81.4342308467065
1387,token-classification,udpos28,3822decc,sl,uk,xlm-roberta-base,ft,92.71577468087598
1388,token-classification,udpos28,3822decc,sl,pl,xlm-roberta-base,ft,93.45828314992329
1389,token-classification,udpos28,3822decc,sl,pt,xlm-roberta-base,ft,82.98473215073692
1390,token-classification,udpos28,3822decc,sl,kk,xlm-roberta-base,ft,79.97666277712952
1391,token-classification,udpos28,3822decc,sl,la,xlm-roberta-base,ft,76.11466722487248
1392,token-classification,udpos28,3822decc,sl,fro,xlm-roberta-base,ft,30.861850443599494
1393,token-classification,udpos28,3822decc,sl,bxr,xlm-roberta-base,ft,55.422647527910684
1394,token-classification,udpos28,3822decc,sl,urb,xlm-roberta-base,ft,11.666666666666666
1395,token-classification,udpos28,3822decc,sl,ko,xlm-roberta-base,ft,61.9775018983877
1396,token-classification,udpos28,3822decc,sl,et,xlm-roberta-base,ft,82.28192704704186
1397,token-classification,udpos28,3822decc,sl,hr,xlm-roberta-base,ft,93.33058532563892
1398,token-classification,udpos28,3822decc,sl,got,xlm-roberta-base,ft,6.324769562659345
1399,token-classification,udpos28,3822decc,sl,gsw,xlm-roberta-base,ft,35.526315789473685
1400,token-classification,udpos28,3822decc,sl,aii,xlm-roberta-base,ft,14.56953642384106
1401,token-classification,udpos28,3822decc,sl,sme,xlm-roberta-base,ft,25.654345654345654
1402,token-classification,udpos28,3822decc,sl,pcm,xlm-roberta-base,ft,24.242001812225553
1403,token-classification,udpos28,3822decc,sl,lv,xlm-roberta-base,ft,85.51986390473331
1404,token-classification,udpos28,3822decc,sl,zh,xlm-roberta-base,ft,39.33896977736579
1405,token-classification,udpos28,3822decc,sl,tl,xlm-roberta-base,ft,72.8119180633147
1406,token-classification,udpos28,3822decc,sl,bm,xlm-roberta-base,ft,26.311220429718585
1407,token-classification,udpos28,3822decc,sl,lt,xlm-roberta-base,ft,86.99815219217201
1408,token-classification,udpos28,3822decc,sl,gl,xlm-roberta-base,ft,79.90264255910986
1409,token-classification,udpos28,3822decc,sl,vi,xlm-roberta-base,ft,66.92597239648683
1410,token-classification,udpos28,3822decc,sl,el,xlm-roberta-base,ft,78.99552663684425
1411,token-classification,udpos28,3822decc,sl,ca,xlm-roberta-base,ft,77.72296382278971
1412,token-classification,udpos28,3822decc,sl,cs,xlm-roberta-base,ft,94.15021312037626
1413,token-classification,udpos28,3822decc,sl,myv,xlm-roberta-base,ft,40.99132135435766
1414,token-classification,udpos28,3822decc,sl,bho,xlm-roberta-base,ft,46.46661665416354
1415,token-classification,udpos28,3822decc,sl,th,xlm-roberta-base,ft,52.08762655676015
1416,token-classification,udpos28,3822decc,sl,mr,xlm-roberta-base,ft,87.11656441717791
1417,token-classification,udpos28,3822decc,sl,eu,xlm-roberta-base,ft,74.97333223927136
1418,token-classification,udpos28,3822decc,sl,sk,xlm-roberta-base,ft,95.4483203093531
1419,token-classification,udpos28,3822decc,sl,quc,xlm-roberta-base,ft,27.482329182093572
1420,token-classification,udpos28,3822decc,sl,yo,xlm-roberta-base,ft,19.415155349360326
1421,token-classification,udpos28,3822decc,sl,wbp,xlm-roberta-base,ft,32.388663967611336
1422,token-classification,udpos28,3822decc,sl,ta,xlm-roberta-base,ft,84.63622291021672
1423,token-classification,udpos28,3822decc,sl,mt,xlm-roberta-base,ft,22.089767903910413
1424,token-classification,udpos28,3822decc,sl,grc,xlm-roberta-base,ft,56.548886878884254
1425,token-classification,udpos28,3822decc,sl,is,xlm-roberta-base,ft,80.0948474750064
1426,token-classification,udpos28,3822decc,sl,gun,xlm-roberta-base,ft,28.224582701062218
1427,token-classification,udpos28,3822decc,sl,ur,xlm-roberta-base,ft,62.84614345535594
1428,token-classification,udpos28,3822decc,sl,ro,xlm-roberta-base,ft,81.96815104414989
1429,token-classification,udpos28,3822decc,sl,fa,xlm-roberta-base,ft,78.72096184635834
1430,token-classification,udpos28,3822decc,sl,apu,xlm-roberta-base,ft,34.47712418300654
1431,token-classification,udpos28,3822decc,sl,ja,xlm-roberta-base,ft,21.391789189573124
1432,token-classification,udpos28,3822decc,sl,hu,xlm-roberta-base,ft,74.35872894333843
1433,token-classification,udpos28,3822decc,sl,hi,xlm-roberta-base,ft,67.87660946016639
1434,token-classification,udpos28,3822decc,sl,lzh,xlm-roberta-base,ft,14.088448481512064
1435,token-classification,udpos28,3822decc,sl,koi,xlm-roberta-base,ft,40.405244338498214
1436,token-classification,udpos28,3822decc,sl,fo,xlm-roberta-base,ft,75.08994254416582
1437,token-classification,udpos28,3822decc,sl,sa,xlm-roberta-base,ft,20.916060546491057
1438,token-classification,udpos28,3822decc,sl,olo,xlm-roberta-base,ft,58.66935483870967
1439,token-classification,udpos28,3822decc,sl,ar,xlm-roberta-base,ft,80.48815031630629
1440,token-classification,udpos28,3822decc,sl,wo,xlm-roberta-base,ft,27.26290775545474
1441,token-classification,udpos28,3822decc,sl,bg,xlm-roberta-base,ft,90.39048588145509
1442,token-classification,udpos28,3822decc,sl,aqz,xlm-roberta-base,ft,25.19280205655527
1443,token-classification,udpos28,3822decc,sl,mpu,xlm-roberta-base,ft,9.58904109589041
1444,token-classification,udpos28,3822decc,sl,xnr,xlm-roberta-base,ft,44.351630867143996
1445,token-classification,udpos28,3822decc,sl,br,xlm-roberta-base,ft,53.616078493432504
1446,token-classification,udpos28,3822decc,sl,te,xlm-roberta-base,ft,83.35644937586684
1447,token-classification,udpos28,3822decc,sl,yue,xlm-roberta-base,ft,45.495042391148154
1448,token-classification,udpos28,3822decc,sl,cu,xlm-roberta-base,ft,38.23148240454591
1449,token-classification,udpos28,3822decc,sl,krl,xlm-roberta-base,ft,65.57853910795087
1450,token-classification,udpos28,3822decc,sl,hsb,xlm-roberta-base,ft,79.23807749627422
1451,token-classification,udpos28,3822decc,sl,ajp,xlm-roberta-base,ft,67.42712294043093
1452,token-classification,udpos28,3822decc,sl,kpv,xlm-roberta-base,ft,33.38790545380129
1453,token-classification,udpos28,3822decc,sl,ga,xlm-roberta-base,ft,61.8549839480072
1454,token-classification,udpos28,3822decc,sl,nyq,xlm-roberta-base,ft,34.61538461538461
1455,token-classification,udpos28,3822decc,sl,myu,xlm-roberta-base,ft,14.799154334038056
1456,token-classification,udpos28,3822decc,sl,gv,xlm-roberta-base,ft,23.42123525329632
1457,token-classification,udpos28,3822decc,sl,sms,xlm-roberta-base,ft,27.616413093591518
1458,token-classification,udpos28,3822decc,sl,af,xlm-roberta-base,ft,73.53671867236412
1459,token-classification,udpos28,3822decc,sl,otk,xlm-roberta-base,ft,37.10407239819005
1460,token-classification,udpos28,3822decc,sl,tpn,xlm-roberta-base,ft,25.107913669064747
1461,token-classification,udpos28,3822decc,sl,be,xlm-roberta-base,ft,90.03247564326755
1462,token-classification,udpos28,3822decc,sl,sr,xlm-roberta-base,ft,94.81656597495841
1463,token-classification,udpos28,3822decc,sl,mdf,xlm-roberta-base,ft,37.98643341663691
1464,token-classification,udpos28,3822decc,sl,hyw,xlm-roberta-base,ft,73.82989431303473
1465,token-classification,udpos28,3822decc,sl,gd,xlm-roberta-base,ft,52.02702702702703
1466,token-classification,udpos28,3822decc,sl,kfm,xlm-roberta-base,ft,32.432432432432435
1467,token-classification,udpos28,3822decc,sl,he,xlm-roberta-base,ft,81.25
1468,token-classification,udpos28,3822decc,sl,ug,xlm-roberta-base,ft,74.13190877337169
1469,token-classification,udpos28,3822decc,sl,ckt,xlm-roberta-base,ft,31.465058531394114
1470,token-classification,udpos28,3822decc,tr,en,xlm-roberta-base,ft,71.49948647723382
1471,token-classification,udpos28,3822decc,tr,nl,xlm-roberta-base,ft,71.45568502824858
1472,token-classification,udpos28,3822decc,tr,de,xlm-roberta-base,ft,68.86728441687129
1473,token-classification,udpos28,3822decc,tr,it,xlm-roberta-base,ft,67.67690940554698
1474,token-classification,udpos28,3822decc,tr,fr,xlm-roberta-base,ft,63.5856405937467
1475,token-classification,udpos28,3822decc,tr,es,xlm-roberta-base,ft,68.5626001373312
1476,token-classification,udpos28,3822decc,tr,ru,xlm-roberta-base,ft,76.74140682028127
1477,token-classification,udpos28,3822decc,tr,sv,xlm-roberta-base,ft,72.70698662888515
1478,token-classification,udpos28,3822decc,tr,no,xlm-roberta-base,ft,67.02326371200543
1479,token-classification,udpos28,3822decc,tr,da,xlm-roberta-base,ft,72.07422927267285
1480,token-classification,udpos28,3822decc,tr,nds,xlm-roberta-base,ft,33.59550561797753
1481,token-classification,udpos28,3822decc,tr,akk,xlm-roberta-base,ft,40.72252113758647
1482,token-classification,udpos28,3822decc,tr,hy,xlm-roberta-base,ft,79.29135743356476
1483,token-classification,udpos28,3822decc,tr,cy,xlm-roberta-base,ft,57.92158112846669
1484,token-classification,udpos28,3822decc,tr,orv,xlm-roberta-base,ft,59.224026440580545
1485,token-classification,udpos28,3822decc,tr,sq,xlm-roberta-base,ft,67.67895878524945
1486,token-classification,udpos28,3822decc,tr,sl,xlm-roberta-base,ft,60.41424539266147
1487,token-classification,udpos28,3822decc,tr,gub,xlm-roberta-base,ft,40.618101545253865
1488,token-classification,udpos28,3822decc,tr,kmr,xlm-roberta-base,ft,62.28680430879713
1489,token-classification,udpos28,3822decc,tr,tr,xlm-roberta-base,ft,90.35053929121726
1490,token-classification,udpos28,3822decc,tr,fi,xlm-roberta-base,ft,79.28212028199414
1491,token-classification,udpos28,3822decc,tr,id,xlm-roberta-base,ft,72.02712683811187
1492,token-classification,udpos28,3822decc,tr,uk,xlm-roberta-base,ft,74.78041925283992
1493,token-classification,udpos28,3822decc,tr,pl,xlm-roberta-base,ft,72.03312929996206
1494,token-classification,udpos28,3822decc,tr,pt,xlm-roberta-base,ft,74.21233783425998
1495,token-classification,udpos28,3822decc,tr,kk,xlm-roberta-base,ft,81.00350058343058
1496,token-classification,udpos28,3822decc,tr,la,xlm-roberta-base,ft,61.487104344089815
1497,token-classification,udpos28,3822decc,tr,fro,xlm-roberta-base,ft,35.073165111187926
1498,token-classification,udpos28,3822decc,tr,bxr,xlm-roberta-base,ft,61.533094098883566
1499,token-classification,udpos28,3822decc,tr,urb,xlm-roberta-base,ft,24.583333333333332
1500,token-classification,udpos28,3822decc,tr,ko,xlm-roberta-base,ft,64.10369611669346
1501,token-classification,udpos28,3822decc,tr,et,xlm-roberta-base,ft,78.0719806841568
1502,token-classification,udpos28,3822decc,tr,hr,xlm-roberta-base,ft,71.0717230008244
1503,token-classification,udpos28,3822decc,tr,got,xlm-roberta-base,ft,21.21004118454599
1504,token-classification,udpos28,3822decc,tr,gsw,xlm-roberta-base,ft,33.10249307479224
1505,token-classification,udpos28,3822decc,tr,aii,xlm-roberta-base,ft,30.684326710816777
1506,token-classification,udpos28,3822decc,tr,sme,xlm-roberta-base,ft,44.27572427572428
1507,token-classification,udpos28,3822decc,tr,pcm,xlm-roberta-base,ft,32.313375618596226
1508,token-classification,udpos28,3822decc,tr,lv,xlm-roberta-base,ft,78.14470129090363
1509,token-classification,udpos28,3822decc,tr,zh,xlm-roberta-base,ft,57.48054148220365
1510,token-classification,udpos28,3822decc,tr,tl,xlm-roberta-base,ft,52.42085661080075
1511,token-classification,udpos28,3822decc,tr,bm,xlm-roberta-base,ft,31.216089126817625
1512,token-classification,udpos28,3822decc,tr,lt,xlm-roberta-base,ft,78.99378464639678
1513,token-classification,udpos28,3822decc,tr,gl,xlm-roberta-base,ft,71.21001390820584
1514,token-classification,udpos28,3822decc,tr,vi,xlm-roberta-base,ft,58.168130489335
1515,token-classification,udpos28,3822decc,tr,el,xlm-roberta-base,ft,76.45384302562017
1516,token-classification,udpos28,3822decc,tr,ca,xlm-roberta-base,ft,65.69452505320179
1517,token-classification,udpos28,3822decc,tr,cs,xlm-roberta-base,ft,74.4103669589927
1518,token-classification,udpos28,3822decc,tr,myv,xlm-roberta-base,ft,51.16733895611784
1519,token-classification,udpos28,3822decc,tr,bho,xlm-roberta-base,ft,52.093023255813954
1520,token-classification,udpos28,3822decc,tr,th,xlm-roberta-base,ft,51.299166741331426
1521,token-classification,udpos28,3822decc,tr,mr,xlm-roberta-base,ft,77.30061349693251
1522,token-classification,udpos28,3822decc,tr,eu,xlm-roberta-base,ft,66.79248379420694
1523,token-classification,udpos28,3822decc,tr,sk,xlm-roberta-base,ft,74.83283654233465
1524,token-classification,udpos28,3822decc,tr,quc,xlm-roberta-base,ft,43.9246045102659
1525,token-classification,udpos28,3822decc,tr,yo,xlm-roberta-base,ft,31.674398987768875
1526,token-classification,udpos28,3822decc,tr,wbp,xlm-roberta-base,ft,44.12955465587044
1527,token-classification,udpos28,3822decc,tr,ta,xlm-roberta-base,ft,80.22445820433437
1528,token-classification,udpos28,3822decc,tr,mt,xlm-roberta-base,ft,32.177368373521176
1529,token-classification,udpos28,3822decc,tr,grc,xlm-roberta-base,ft,43.439442126455226
1530,token-classification,udpos28,3822decc,tr,is,xlm-roberta-base,ft,65.98075085642377
1531,token-classification,udpos28,3822decc,tr,gun,xlm-roberta-base,ft,32.24582701062215
1532,token-classification,udpos28,3822decc,tr,ur,xlm-roberta-base,ft,65.4059165203296
1533,token-classification,udpos28,3822decc,tr,ro,xlm-roberta-base,ft,64.93754171831792
1534,token-classification,udpos28,3822decc,tr,fa,xlm-roberta-base,ft,69.22333323263753
1535,token-classification,udpos28,3822decc,tr,apu,xlm-roberta-base,ft,50.49019607843137
1536,token-classification,udpos28,3822decc,tr,ja,xlm-roberta-base,ft,47.13225371120108
1537,token-classification,udpos28,3822decc,tr,hu,xlm-roberta-base,ft,82.22626339969372
1538,token-classification,udpos28,3822decc,tr,hi,xlm-roberta-base,ft,66.03047638333418
1539,token-classification,udpos28,3822decc,tr,lzh,xlm-roberta-base,ft,37.154784842646116
1540,token-classification,udpos28,3822decc,tr,koi,xlm-roberta-base,ft,50.417163289630516
1541,token-classification,udpos28,3822decc,tr,fo,xlm-roberta-base,ft,56.36578424528808
1542,token-classification,udpos28,3822decc,tr,sa,xlm-roberta-base,ft,33.428346766266955
1543,token-classification,udpos28,3822decc,tr,olo,xlm-roberta-base,ft,61.22311827956989
1544,token-classification,udpos28,3822decc,tr,ar,xlm-roberta-base,ft,60.65527334529317
1545,token-classification,udpos28,3822decc,tr,wo,xlm-roberta-base,ft,36.87621516526248
1546,token-classification,udpos28,3822decc,tr,bg,xlm-roberta-base,ft,71.4194861358433
1547,token-classification,udpos28,3822decc,tr,aqz,xlm-roberta-base,ft,48.58611825192802
1548,token-classification,udpos28,3822decc,tr,mpu,xlm-roberta-base,ft,21.91780821917808
1549,token-classification,udpos28,3822decc,tr,xnr,xlm-roberta-base,ft,42.561654733492446
1550,token-classification,udpos28,3822decc,tr,br,xlm-roberta-base,ft,47.2226618135781
1551,token-classification,udpos28,3822decc,tr,te,xlm-roberta-base,ft,79.6116504854369
1552,token-classification,udpos28,3822decc,tr,yue,xlm-roberta-base,ft,55.79106193418595
1553,token-classification,udpos28,3822decc,tr,cu,xlm-roberta-base,ft,36.34732329777689
1554,token-classification,udpos28,3822decc,tr,krl,xlm-roberta-base,ft,62.86360698125404
1555,token-classification,udpos28,3822decc,tr,hsb,xlm-roberta-base,ft,60.22727272727273
1556,token-classification,udpos28,3822decc,tr,ajp,xlm-roberta-base,ft,53.61216730038023
1557,token-classification,udpos28,3822decc,tr,kpv,xlm-roberta-base,ft,46.93543435997135
1558,token-classification,udpos28,3822decc,tr,ga,xlm-roberta-base,ft,55.39895074778796
1559,token-classification,udpos28,3822decc,tr,nyq,xlm-roberta-base,ft,41.02564102564102
1560,token-classification,udpos28,3822decc,tr,myu,xlm-roberta-base,ft,41.2262156448203
1561,token-classification,udpos28,3822decc,tr,gv,xlm-roberta-base,ft,38.202637057598885
1562,token-classification,udpos28,3822decc,tr,sms,xlm-roberta-base,ft,44.997694790225914
1563,token-classification,udpos28,3822decc,tr,af,xlm-roberta-base,ft,66.49110603199841
1564,token-classification,udpos28,3822decc,tr,otk,xlm-roberta-base,ft,54.75113122171946
1565,token-classification,udpos28,3822decc,tr,tpn,xlm-roberta-base,ft,52.01438848920863
1566,token-classification,udpos28,3822decc,tr,be,xlm-roberta-base,ft,76.10542093429927
1567,token-classification,udpos28,3822decc,tr,sr,xlm-roberta-base,ft,71.32475264862973
1568,token-classification,udpos28,3822decc,tr,mdf,xlm-roberta-base,ft,49.23241699393074
1569,token-classification,udpos28,3822decc,tr,hyw,xlm-roberta-base,ft,67.92903875188728
1570,token-classification,udpos28,3822decc,tr,gd,xlm-roberta-base,ft,46.22235872235873
1571,token-classification,udpos28,3822decc,tr,kfm,xlm-roberta-base,ft,45.94594594594595
1572,token-classification,udpos28,3822decc,tr,he,xlm-roberta-base,ft,80.20833333333334
1573,token-classification,udpos28,3822decc,tr,ug,xlm-roberta-base,ft,71.1218409697966
1574,token-classification,udpos28,3822decc,tr,ckt,xlm-roberta-base,ft,39.375665129478534
1575,token-classification,udpos28,3822decc,fi,en,xlm-roberta-base,ft,72.19208384905063
1576,token-classification,udpos28,3822decc,fi,nl,xlm-roberta-base,ft,71.54396186440678
1577,token-classification,udpos28,3822decc,fi,de,xlm-roberta-base,ft,70.9205058416569
1578,token-classification,udpos28,3822decc,fi,it,xlm-roberta-base,ft,74.80473317431364
1579,token-classification,udpos28,3822decc,fi,fr,xlm-roberta-base,ft,69.92104432045478
1580,token-classification,udpos28,3822decc,fi,es,xlm-roberta-base,ft,66.53009842069123
1581,token-classification,udpos28,3822decc,fi,ru,xlm-roberta-base,ft,84.24901326201689
1582,token-classification,udpos28,3822decc,fi,sv,xlm-roberta-base,ft,80.9120694235367
1583,token-classification,udpos28,3822decc,fi,no,xlm-roberta-base,ft,75.44111517621451
1584,token-classification,udpos28,3822decc,fi,da,xlm-roberta-base,ft,80.5946323456051
1585,token-classification,udpos28,3822decc,fi,nds,xlm-roberta-base,ft,30.674157303370787
1586,token-classification,udpos28,3822decc,fi,akk,xlm-roberta-base,ft,31.053036126056877
1587,token-classification,udpos28,3822decc,fi,hy,xlm-roberta-base,ft,86.49748623413933
1588,token-classification,udpos28,3822decc,fi,cy,xlm-roberta-base,ft,57.41153968759962
1589,token-classification,udpos28,3822decc,fi,orv,xlm-roberta-base,ft,64.31671217128898
1590,token-classification,udpos28,3822decc,fi,sq,xlm-roberta-base,ft,71.14967462039046
1591,token-classification,udpos28,3822decc,fi,sl,xlm-roberta-base,ft,74.53511539100116
1592,token-classification,udpos28,3822decc,fi,gub,xlm-roberta-base,ft,22.516556291390728
1593,token-classification,udpos28,3822decc,fi,kmr,xlm-roberta-base,ft,69.6588868940754
1594,token-classification,udpos28,3822decc,fi,tr,xlm-roberta-base,ft,75.5136106831022
1595,token-classification,udpos28,3822decc,fi,fi,xlm-roberta-base,ft,94.98661508920938
1596,token-classification,udpos28,3822decc,fi,id,xlm-roberta-base,ft,78.7349761632982
1597,token-classification,udpos28,3822decc,fi,uk,xlm-roberta-base,ft,82.57992739196627
1598,token-classification,udpos28,3822decc,fi,pl,xlm-roberta-base,ft,80.42764514692053
1599,token-classification,udpos28,3822decc,fi,pt,xlm-roberta-base,ft,73.01209072456093
1600,token-classification,udpos28,3822decc,fi,kk,xlm-roberta-base,ft,84.11901983663944
1601,token-classification,udpos28,3822decc,fi,la,xlm-roberta-base,ft,69.03169654169467
1602,token-classification,udpos28,3822decc,fi,fro,xlm-roberta-base,ft,33.74236663210047
1603,token-classification,udpos28,3822decc,fi,bxr,xlm-roberta-base,ft,59.43979266347688
1604,token-classification,udpos28,3822decc,fi,urb,xlm-roberta-base,ft,12.083333333333334
1605,token-classification,udpos28,3822decc,fi,ko,xlm-roberta-base,ft,64.11252582690236
1606,token-classification,udpos28,3822decc,fi,et,xlm-roberta-base,ft,89.41841811022346
1607,token-classification,udpos28,3822decc,fi,hr,xlm-roberta-base,ft,82.08985985160759
1608,token-classification,udpos28,3822decc,fi,got,xlm-roberta-base,ft,18.023141792508333
1609,token-classification,udpos28,3822decc,fi,gsw,xlm-roberta-base,ft,32.54847645429363
1610,token-classification,udpos28,3822decc,fi,aii,xlm-roberta-base,ft,14.56953642384106
1611,token-classification,udpos28,3822decc,fi,sme,xlm-roberta-base,ft,40.32967032967033
1612,token-classification,udpos28,3822decc,fi,pcm,xlm-roberta-base,ft,15.034501986478011
1613,token-classification,udpos28,3822decc,fi,lv,xlm-roberta-base,ft,87.58797825144268
1614,token-classification,udpos28,3822decc,fi,zh,xlm-roberta-base,ft,49.805814380923465
1615,token-classification,udpos28,3822decc,fi,tl,xlm-roberta-base,ft,61.82495344506518
1616,token-classification,udpos28,3822decc,fi,bm,xlm-roberta-base,ft,25.240541127106997
1617,token-classification,udpos28,3822decc,fi,lt,xlm-roberta-base,ft,87.05694607760793
1618,token-classification,udpos28,3822decc,fi,gl,xlm-roberta-base,ft,69.29763560500696
1619,token-classification,udpos28,3822decc,fi,vi,xlm-roberta-base,ft,62.51777498954413
1620,token-classification,udpos28,3822decc,fi,el,xlm-roberta-base,ft,72.87515250101667
1621,token-classification,udpos28,3822decc,fi,ca,xlm-roberta-base,ft,64.42251886244922
1622,token-classification,udpos28,3822decc,fi,cs,xlm-roberta-base,ft,82.09984812111117
1623,token-classification,udpos28,3822decc,fi,myv,xlm-roberta-base,ft,43.97995355091064
1624,token-classification,udpos28,3822decc,fi,bho,xlm-roberta-base,ft,48.762190547636905
1625,token-classification,udpos28,3822decc,fi,th,xlm-roberta-base,ft,58.811934414479
1626,token-classification,udpos28,3822decc,fi,mr,xlm-roberta-base,ft,87.73006134969326
1627,token-classification,udpos28,3822decc,fi,eu,xlm-roberta-base,ft,75.22770164929842
1628,token-classification,udpos28,3822decc,fi,sk,xlm-roberta-base,ft,82.08329976637397
1629,token-classification,udpos28,3822decc,fi,quc,xlm-roberta-base,ft,36.21676203298553
1630,token-classification,udpos28,3822decc,fi,yo,xlm-roberta-base,ft,22.10037958667229
1631,token-classification,udpos28,3822decc,fi,wbp,xlm-roberta-base,ft,41.70040485829959
1632,token-classification,udpos28,3822decc,fi,ta,xlm-roberta-base,ft,87.15170278637771
1633,token-classification,udpos28,3822decc,fi,mt,xlm-roberta-base,ft,18.3870676420121
1634,token-classification,udpos28,3822decc,fi,grc,xlm-roberta-base,ft,55.62396055203804
1635,token-classification,udpos28,3822decc,fi,is,xlm-roberta-base,ft,76.31900911188274
1636,token-classification,udpos28,3822decc,fi,gun,xlm-roberta-base,ft,33.00455235204856
1637,token-classification,udpos28,3822decc,fi,ur,xlm-roberta-base,ft,63.521545319465076
1638,token-classification,udpos28,3822decc,fi,ro,xlm-roberta-base,ft,71.86802708114809
1639,token-classification,udpos28,3822decc,fi,fa,xlm-roberta-base,ft,67.92737818324623
1640,token-classification,udpos28,3822decc,fi,apu,xlm-roberta-base,ft,44.771241830065364
1641,token-classification,udpos28,3822decc,fi,ja,xlm-roberta-base,ft,39.20733006605583
1642,token-classification,udpos28,3822decc,fi,hu,xlm-roberta-base,ft,75.97626339969372
1643,token-classification,udpos28,3822decc,fi,hi,xlm-roberta-base,ft,67.73317133262458
1644,token-classification,udpos28,3822decc,fi,lzh,xlm-roberta-base,ft,29.277915405083032
1645,token-classification,udpos28,3822decc,fi,koi,xlm-roberta-base,ft,42.43146603098927
1646,token-classification,udpos28,3822decc,fi,fo,xlm-roberta-base,ft,68.39392149492562
1647,token-classification,udpos28,3822decc,fi,sa,xlm-roberta-base,ft,32.170237861214865
1648,token-classification,udpos28,3822decc,fi,olo,xlm-roberta-base,ft,72.64784946236558
1649,token-classification,udpos28,3822decc,fi,ar,xlm-roberta-base,ft,69.90841280332357
1650,token-classification,udpos28,3822decc,fi,wo,xlm-roberta-base,ft,28.775113415424496
1651,token-classification,udpos28,3822decc,fi,bg,xlm-roberta-base,ft,81.79216484355126
1652,token-classification,udpos28,3822decc,fi,aqz,xlm-roberta-base,ft,29.82005141388175
1653,token-classification,udpos28,3822decc,fi,mpu,xlm-roberta-base,ft,21.232876712328768
1654,token-classification,udpos28,3822decc,fi,xnr,xlm-roberta-base,ft,50.198886237072394
1655,token-classification,udpos28,3822decc,fi,br,xlm-roberta-base,ft,56.591232789998415
1656,token-classification,udpos28,3822decc,fi,te,xlm-roberta-base,ft,82.6629680998613
1657,token-classification,udpos28,3822decc,fi,yue,xlm-roberta-base,ft,54.828279925276625
1658,token-classification,udpos28,3822decc,fi,cu,xlm-roberta-base,ft,41.11255109161599
1659,token-classification,udpos28,3822decc,fi,krl,xlm-roberta-base,ft,78.76535229476406
1660,token-classification,udpos28,3822decc,fi,hsb,xlm-roberta-base,ft,60.09687034277198
1661,token-classification,udpos28,3822decc,fi,ajp,xlm-roberta-base,ft,63.87832699619772
1662,token-classification,udpos28,3822decc,fi,kpv,xlm-roberta-base,ft,33.04000818581807
1663,token-classification,udpos28,3822decc,fi,ga,xlm-roberta-base,ft,55.86093493070238
1664,token-classification,udpos28,3822decc,fi,nyq,xlm-roberta-base,ft,42.30769230769231
1665,token-classification,udpos28,3822decc,fi,myu,xlm-roberta-base,ft,24.947145877378436
1666,token-classification,udpos28,3822decc,fi,gv,xlm-roberta-base,ft,29.580152671755727
1667,token-classification,udpos28,3822decc,fi,sms,xlm-roberta-base,ft,34.48593822037805
1668,token-classification,udpos28,3822decc,fi,af,xlm-roberta-base,ft,71.66848852230945
1669,token-classification,udpos28,3822decc,fi,otk,xlm-roberta-base,ft,36.199095022624434
1670,token-classification,udpos28,3822decc,fi,tpn,xlm-roberta-base,ft,27.769784172661872
1671,token-classification,udpos28,3822decc,fi,be,xlm-roberta-base,ft,83.08143892080939
1672,token-classification,udpos28,3822decc,fi,sr,xlm-roberta-base,ft,81.9805621224061
1673,token-classification,udpos28,3822decc,fi,mdf,xlm-roberta-base,ft,45.41235273116744
1674,token-classification,udpos28,3822decc,fi,hyw,xlm-roberta-base,ft,79.74333165576245
1675,token-classification,udpos28,3822decc,fi,gd,xlm-roberta-base,ft,49.44717444717445
1676,token-classification,udpos28,3822decc,fi,kfm,xlm-roberta-base,ft,37.83783783783784
1677,token-classification,udpos28,3822decc,fi,he,xlm-roberta-base,ft,83.33333333333334
1678,token-classification,udpos28,3822decc,fi,ug,xlm-roberta-base,ft,77.73782617628929
1679,token-classification,udpos28,3822decc,fi,ckt,xlm-roberta-base,ft,36.60872649875843
1680,token-classification,udpos28,3822decc,id,en,xlm-roberta-base,ft,82.89969188634029
1681,token-classification,udpos28,3822decc,id,nl,xlm-roberta-base,ft,83.47899011299435
1682,token-classification,udpos28,3822decc,id,de,xlm-roberta-base,ft,77.47908755956236
1683,token-classification,udpos28,3822decc,id,it,xlm-roberta-base,ft,81.7501520041158
1684,token-classification,udpos28,3822decc,id,fr,xlm-roberta-base,ft,80.77692388672492
1685,token-classification,udpos28,3822decc,id,es,xlm-roberta-base,ft,85.39940489814603
1686,token-classification,udpos28,3822decc,id,ru,xlm-roberta-base,ft,84.32330122801238
1687,token-classification,udpos28,3822decc,id,sv,xlm-roberta-base,ft,83.49774196404852
1688,token-classification,udpos28,3822decc,id,no,xlm-roberta-base,ft,79.96727334475679
1689,token-classification,udpos28,3822decc,id,da,xlm-roberta-base,ft,82.04130499850343
1690,token-classification,udpos28,3822decc,id,nds,xlm-roberta-base,ft,44.26966292134831
1691,token-classification,udpos28,3822decc,id,akk,xlm-roberta-base,ft,38.78554957724827
