ID,Name,Glottocode,Glottolog_Name,ISO639P3code,Macroarea,Latitude,Longitude,Family,classification_wals,classification_ethnologue,classification_glottolog,recently_extinct,long_extinct,year_of_extinction,code_wals,code_iso,transcribers
H42_HUNGANA_4,H42_HUNGANA_4,hung1278,Hungana-Saamba,hum,Africa,-3.67,18.42,Atlantic-Congo,NC.BANTOID,"Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern,NarrowBantu,Central,H,Mbala-Hunganna(H.42)","Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,SouthernBantoid,NarrowBantu,Central-WesternBantu,Kongo-Yaka-Suku-Hungan",False,False,,,hum,Ann-Katrin Wett
HA,HA,haaa1252,Ha,haq,Africa,-4.5,30.0,Atlantic-Congo,NC.BANTOID,"Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern,NarrowBantu,Central,J,Ruanda-Rundi(D.66)","Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,SouthernBantoid,NarrowBantu,EastBantu,NortheastSavannaBantu,GreatLakesBantu,WesternLakesBantu,Kivu,WestHighlandsKivu",False,False,,,haq,Ann-Katrin Wett
HABU,HABU,habu1241,Habu,hbu,Papunesia,-8.75,125.92,Austronesian,An.CENTRAL_MALAYO-POLYNESIAN,"Austronesian,Malayo-Polynesian,Central-EasternMalayo-Polynesian,Timor-Babar,NuclearTimor","Austronesian,Malayo-Polynesian,Central-EasternMalayo-Polynesian,CentralMalayo-Polynesian,TimoricA,CentralTimoricA",False,False,,,hbu,Julia Bischoffberger
HADIMU,HADIMU,swah1253,Swahili,swh,Africa,-6.5,39.0,Atlantic-Congo,NC.BANTOID,"Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern,NarrowBantu,Central,G,Swahili(G.42)","Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,SouthernBantoid,NarrowBantu,EastBantu,NortheastSavannaBantu,NortheastCoastalBantu,CoastalNECBantu,Sabaki-Swahili,Swahili(G.40),Mombasa-Lamu-InlandSwahili",False,False,,swa,swh,Ann-Katrin Wett
HADIYYA,HADIYYA,hadi1240,Hadiyya,hdy,Africa,7.25,38.0,Afro-Asiatic,AA.HIGHLAND_EAST_CUSHITIC,"Afro-Asiatic,Cushitic,East,Highland","Afro-Asiatic,Cushitic,EastCushitic,HighlandEastCushitic,Sidaama-Hadiyya-Kambaata,Hadiyya-Kambaata,Hadiyyaic",False,False,,,hdy,André Müller
HADIYYA_2,HADIYYA_2,hadi1240,Hadiyya,hdy,Africa,7.25,38.0,Afro-Asiatic,AA.HIGHLAND_EAST_CUSHITIC,"Afro-Asiatic,Cushitic,East,Highland","Afro-Asiatic,Cushitic,EastCushitic,HighlandEastCushitic,Sidaama-Hadiyya-Kambaata,Hadiyya-Kambaata,Hadiyyaic",False,False,,,hdy,André Müller
HADOTI,HADOTI,hado1235,Hadothi,hoj,Eurasia,25.44,75.64,Indo-European,IE.INDIC,"Indo-European,Indo-Iranian,Indo-Aryan,IntermediateDivisions,Western,Rajasthani,Unclassified","Indo-European,Indo-Iranian,Indo-Aryan,Indo-AryanCentralzone,SubcontinentalCentralIndo-Aryan,Gujarati-Rajasthani,Rajasthani",False,False,,,hoj,André Müller
HADRAMI_ARABIC,HADRAMI_ARABIC,hadr1236,Hadrami Arabic,ayh,Eurasia,15.45,48.65,Afro-Asiatic,AA.SEMITIC,"Afro-Asiatic,Semitic,Central,South,Arabic","Afro-Asiatic,Semitic,WestSemitic,CentralSemitic,Arabian,Arabic,ArabianPeninsulaArabic",False,False,,,ayh,Tessa de Mol-van Valen
HADZA,HADZA,hadz1240,Hadza,hts,Africa,-3.75,35.17,Hadza,Had.HADZA,Languageisolate_hts,Hadza,False,False,,had,hts,André Müller and Julia Bischoffberger
HAI,HAI,band1343,Banda-Banda,bpd,Africa,6.7,15.9,Atlantic-Congo,NC.ADAMAWA,"Niger-Congo,Atlantic-Congo,Volta-Congo,North,Adamawa-Ubangi,Ubangi,Banda,Central,CentralCore,Banda-Banda","Atlantic-Congo,Volta-Congo,NorthVolta-Congo,Cameroun-Ubangian,Ubangi,Bandaic,CentralBandaic,CentralCoreBandaic",False,False,,,bpd,Guillaume Segerer and Søren Wichmann
HAIDA,HAIDA,sout2956,Southern Haida,hax,North America,53.0,-132.0,Haida,Hai.HAIDA,Haida,Haida,False,False,,hai,hax,David Beck and Søren Wichmann and Viveka Velupillai
HAIDA_2,HAIDA_2,nort2938,Northern Haida,hdn,North America,54.0,-132.5,Haida,Hai.HAIDA,Haida,Haida,False,False,,hno,hdn,Tessa de Mol-van Valen
HAIDERABAD_HUNZA_BURUSHASKI,HAIDERABAD_HUNZA_BURUSHASKI,buru1296,Burushaski,bsk,Eurasia,36.5,74.5,Burushaski,Brs.BURUSHASKI,Languageisolate_bsk,Burushaski,False,False,,bur,bsk,Sebastian Sauppe
HAIFENG_SHE,HAIFENG_SHE,shee1238,She,shx,Eurasia,22.59,114.43,Hmong-Mien,HM.HMONG-MIEN,"Hmong-Mien,HoNte","Hmong-Mien,Hmongic,NuclearHmongic-HoNe,Jiongnai-HoNe,HoNeic",False,False,,,shx,Sebastian Sauppe
HAIGWAI,HAIGWAI,haig1237,Haigwai,hgw,Papunesia,-10.27,150.26,Austronesian,An.OCEANIC,"Austronesian,Malayo-Polynesian,Central-EasternMalayo-Polynesian,EasternMalayo-Polynesian,Oceanic,WesternOceanic,PapuanTip,Nuclear,NorthPapuanMainland-D'Entrecasteaux,Are-Taupota,Taupota","Austronesian,Malayo-Polynesian,Central-EasternMalayo-Polynesian,EasternMalayo-Polynesian,Oceanic,WesternOceaniclinkage,PapuanTiplinkage,NuclearPapuanTiplinkage,NorthPapuanMainland-D'Entrecasteauxlinkage,Are-Taupotalinkage,Taupotalinkage,EasternTaupota",False,False,,,hgw,Julia Bischoffberger
HAINAN_KIM_MUN,HAINAN_KIM_MUN,kimm1245,Kim Mun,mji,Eurasia,19.0,110.0,Hmong-Mien,HM.HMONG-MIEN,"Hmong-Mien,Mienic,Mian-Jin","Hmong-Mien,Mienic,Mien-Mun",False,False,,mnu,mji,Sebastian Sauppe
HAINAN_MINNAN_CHINESE,HAINAN_MINNAN_CHINESE,minn1241,Min Nan Chinese,nan,Eurasia,20.04,110.34,Sino-Tibetan,ST.CHINESE,"Sino-Tibetan,Chinese","Sino-Tibetan,Sinitic,Min,CoastalMin",False,False,,chz,nan,André Müller
HAININH_MIEN,HAININH_MIEN,kimm1245,Kim Mun,mji,Eurasia,20.55,106.31,Hmong-Mien,HM.HMONG-MIEN,"Hmong-Mien,Mienic,Mian-Jin","Hmong-Mien,Mienic,Mien-Mun",False,False,,mnu,mji,André Müller
HAISLA,HAISLA,hais1244,Haisla,has,North America,54.0,-128.6,Wakashan,Wak.NORTHERN_WAKASHAN,"Wakashan,NorthernWakashan","Wakashan,NorthernWakashan",False,False,,hsl,has,David Beck and Julia Bischoffberger
HAITIAN_CREOLE,HAITIAN_CREOLE,hait1244,Haitian,hat,North America,19.0,-72.5,Indo-European,Oth.CREOLES_AND_PIDGINS,"Creole,Frenchbased","Indo-European,Italic,Latino-Faliscan,Latinic,ImperialLatin,Romance,Italo-WesternRomance,WesternRomance,ShiftedWesternRomance,NorthwesternShiftedRomance,Gallo-Rhaetian,Oil,CentralOil,Macro-French,Circum-CaribbeanFrench",False,False,,hcr,hat,André Müller
HAKKA,HAKKA,hakk1236,Hakka Chinese,hak,Eurasia,25.0,116.0,Sino-Tibetan,ST.CHINESE,"Sino-Tibetan,Chinese","Sino-Tibetan,Sinitic,Classical-Middle-ModernSinitic,Middle-ModernSinitic",False,False,,hak,hak,André Müller
HAKKA_BEILIUMUMIAN,HAKKA_BEILIUMUMIAN,hakk1236,Hakka Chinese,hak,Eurasia,22.74,110.3,Sino-Tibetan,ST.CHINESE,"Sino-Tibetan,Chinese","Sino-Tibetan,Sinitic,Classical-Middle-ModernSinitic,Middle-ModernSinitic",False,False,,hak,hak,Danli Wu
HAKKA_BOBAICUNTOU,HAKKA_BOBAICUNTOU,hakk1236,Hakka Chinese,hak,Eurasia,21.93,109.91,Sino-Tibetan,ST.CHINESE,"Sino-Tibetan,Chinese","Sino-Tibetan,Sinitic,Classical-Middle-ModernSinitic,Middle-ModernSinitic",False,False,,hak,hak,Danli Wu
HAKKA_CHANGTING,HAKKA_CHANGTING,hakk1236,Hakka Chinese,hak,Eurasia,25.83,116.35,Sino-Tibetan,ST.CHINESE,"Sino-Tibetan,Chinese","Sino-Tibetan,Sinitic,Classical-Middle-ModernSinitic,Middle-ModernSinitic",False,False,,hak,hak,Danli Wu
HAKKA_CHENGHUAQULONGTANSI_CHENGDU,HAKKA_CHENGHUAQULONGTANSI_CHENGDU,hakk1236,Hakka Chinese,hak,Eurasia,30.71,104.17,Sino-Tibetan,ST.CHINESE,"Sino-Tibetan,Chinese","Sino-Tibetan,Sinitic,Classical-Middle-ModernSinitic,Middle-ModernSinitic",False,False,,hak,hak,Danli Wu
HAKKA_DAYU,HAKKA_DAYU,hakk1236,Hakka Chinese,hak,Eurasia,25.4,114.36,Sino-Tibetan,ST.CHINESE,"Sino-Tibetan,Chinese","Sino-Tibetan,Sinitic,Classical-Middle-ModernSinitic,Middle-ModernSinitic",False,False,,hak,hak,Danli Wu
HAKKA_FUMIANXINSHA,HAKKA_FUMIANXINSHA,hakk1236,Hakka Chinese,hak,Eurasia,22.51,110.11,Sino-Tibetan,ST.CHINESE,"Sino-Tibetan,Chinese","Sino-Tibetan,Sinitic,Classical-Middle-ModernSinitic,Middle-ModernSinitic",False,False,,hak,hak,Danli Wu
HAKKA_GANXIAN,HAKKA_GANXIAN,hakk1236,Hakka Chinese,hak,Eurasia,25.86,115.01,Sino-Tibetan,ST.CHINESE,"Sino-Tibetan,Chinese","Sino-Tibetan,Sinitic,Classical-Middle-ModernSinitic,Middle-ModernSinitic",False,False,,hak,hak,Danli Wu
HAKKA_HEYUAN,HAKKA_HEYUAN,hakk1236,Hakka Chinese,hak,Eurasia,23.74,114.7,Sino-Tibetan,ST.CHINESE,"Sino-Tibetan,Chinese","Sino-Tibetan,Sinitic,Classical-Middle-ModernSinitic,Middle-ModernSinitic",False,False,,hak,hak,Danli Wu
HAKKA_JIEXI,HAKKA_JIEXI,hakk1236,Hakka Chinese,hak,Eurasia,23.43,115.84,Sino-Tibetan,ST.CHINESE,"Sino-Tibetan,Chinese","Sino-Tibetan,Sinitic,Classical-Middle-ModernSinitic,Middle-ModernSinitic",False,False,,hak,hak,Danli Wu
HAKKA_LIANNAN,HAKKA_LIANNAN,hakk1236,Hakka Chinese,hak,Eurasia,24.72,112.28,Sino-Tibetan,ST.CHINESE,"Sino-Tibetan,Chinese","Sino-Tibetan,Sinitic,Classical-Middle-ModernSinitic,Middle-ModernSinitic",False,False,,hak,hak,Danli Wu
HAKKA_LONGQUANYISHILINGZHEN_CHENGDU,HAKKA_LONGQUANYISHILINGZHEN_CHENGDU,hakk1236,Hakka Chinese,hak,Eurasia,30.65,104.18,Sino-Tibetan,ST.CHINESE,"Sino-Tibetan,Chinese","Sino-Tibetan,Sinitic,Classical-Middle-ModernSinitic,Middle-ModernSinitic",False,False,,hak,hak,Danli Wu
HAKKA_LUCHUAN,HAKKA_LUCHUAN,hakk1236,Hakka Chinese,hak,Eurasia,22.32,110.26,Sino-Tibetan,ST.CHINESE,"Sino-Tibetan,Chinese","Sino-Tibetan,Sinitic,Classical-Middle-ModernSinitic,Middle-ModernSinitic",False,False,,hak,hak,Danli Wu
HAKKA_LUCHUANSIHE,HAKKA_LUCHUANSIHE,hakk1236,Hakka Chinese,hak,Eurasia,22.23,110.16,Sino-Tibetan,ST.CHINESE,"Sino-Tibetan,Chinese","Sino-Tibetan,Sinitic,Classical-Middle-ModernSinitic,Middle-ModernSinitic",False,False,,hak,hak,Danli Wu
HAKKA_MEIXIAN,HAKKA_MEIXIAN,hakk1236,Hakka Chinese,hak,Eurasia,24.28,116.05,Sino-Tibetan,ST.CHINESE,"Sino-Tibetan,Chinese","Sino-Tibetan,Sinitic,Classical-Middle-ModernSinitic,Middle-ModernSinitic",False,False,,hak,hak,Qibin Ran
HAKKA_NINGDU,HAKKA_NINGDU,hakk1236,Hakka Chinese,hak,Eurasia,26.47,116.0,Sino-Tibetan,ST.CHINESE,"Sino-Tibetan,Chinese","Sino-Tibetan,Sinitic,Classical-Middle-ModernSinitic,Middle-ModernSinitic",False,False,,hak,hak,Danli Wu
HAKKA_NINGHUA,HAKKA_NINGHUA,hakk1236,Hakka Chinese,hak,Eurasia,26.26,116.65,Sino-Tibetan,ST.CHINESE,"Sino-Tibetan,Chinese","Sino-Tibetan,Sinitic,Classical-Middle-ModernSinitic,Middle-ModernSinitic",False,False,,hak,hak,Danli Wu
HAKKA_QINGBAIJIANGLONGWANGZHEN_CHENGDU,HAKKA_QINGBAIJIANGLONGWANGZHEN_CHENGDU,hakk1236,Hakka Chinese,hak,Eurasia,30.77,104.28,Sino-Tibetan,ST.CHINESE,"Sino-Tibetan,Chinese","Sino-Tibetan,Sinitic,Classical-Middle-ModernSinitic,Middle-ModernSinitic",False,False,,hak,hak,Danli Wu
HAKKA_QINGXI,HAKKA_QINGXI,hakk1236,Hakka Chinese,hak,Eurasia,23.02,113.75,Sino-Tibetan,ST.CHINESE,"Sino-Tibetan,Chinese","Sino-Tibetan,Sinitic,Classical-Middle-ModernSinitic,Middle-ModernSinitic",False,False,,hak,hak,Danli Wu
HAKKA_RONGXIANXIANDI,HAKKA_RONGXIANXIANDI,hakk1236,Hakka Chinese,hak,Eurasia,22.97,110.57,Sino-Tibetan,ST.CHINESE,"Sino-Tibetan,Chinese","Sino-Tibetan,Sinitic,Classical-Middle-ModernSinitic,Middle-ModernSinitic",False,False,,hak,hak,Danli Wu
HAKKA_SANDU,HAKKA_SANDU,hakk1236,Hakka Chinese,hak,Eurasia,25.98,107.86,Sino-Tibetan,ST.CHINESE,"Sino-Tibetan,Chinese","Sino-Tibetan,Sinitic,Classical-Middle-ModernSinitic,Middle-ModernSinitic",False,False,,hak,hak,Danli Wu
HAKKA_TAIXING,HAKKA_TAIXING,yuec1235,Yue Chinese,yue,Eurasia,30.05,103.13,Sino-Tibetan,ST.CHINESE,"Sino-Tibetan,Chinese","Sino-Tibetan,Sinitic,Classical-Middle-ModernSinitic,Middle-ModernSinitic,Yue-Pinghua",False,False,,cnt,yue,Danli Wu
HAKKA_WENGYUAN,HAKKA_WENGYUAN,hakk1236,Hakka Chinese,hak,Eurasia,24.35,114.13,Sino-Tibetan,ST.CHINESE,"Sino-Tibetan,Chinese","Sino-Tibetan,Sinitic,Classical-Middle-ModernSinitic,Middle-ModernSinitic",False,False,,hak,hak,Danli Wu
HAKKA_WUPING,HAKKA_WUPING,hakk1236,Hakka Chinese,hak,Eurasia,25.09,116.1,Sino-Tibetan,ST.CHINESE,"Sino-Tibetan,Chinese","Sino-Tibetan,Sinitic,Classical-Middle-ModernSinitic,Middle-ModernSinitic",False,False,,hak,hak,Danli Wu
HAKKA_XIANGGANG,HAKKA_XIANGGANG,hakk1236,Hakka Chinese,hak,Eurasia,22.31,114.16,Sino-Tibetan,ST.CHINESE,"Sino-Tibetan,Chinese","Sino-Tibetan,Sinitic,Classical-Middle-ModernSinitic,Middle-ModernSinitic",False,False,,hak,hak,Danli Wu
HAKKA_XIHE,HAKKA_XIHE,hakk1236,Hakka Chinese,hak,Eurasia,24.19,110.52,Sino-Tibetan,ST.CHINESE,"Sino-Tibetan,Chinese","Sino-Tibetan,Sinitic,Classical-Middle-ModernSinitic,Middle-ModernSinitic",False,False,,hak,hak,Danli Wu
HAKKA_XINDUQUSHIBANTANZHEN_CHENGDU,HAKKA_XINDUQUSHIBANTANZHEN_CHENGDU,hakk1236,Hakka Chinese,hak,Eurasia,30.71,104.22,Sino-Tibetan,ST.CHINESE,"Sino-Tibetan,Chinese","Sino-Tibetan,Sinitic,Classical-Middle-ModernSinitic,Middle-ModernSinitic",False,False,,hak,hak,Danli Wu
HAKKA_XINGYEGAOFENG,HAKKA_XINGYEGAOFENG,hakk1236,Hakka Chinese,hak,Eurasia,22.98,109.87,Sino-Tibetan,ST.CHINESE,"Sino-Tibetan,Chinese","Sino-Tibetan,Sinitic,Classical-Middle-ModernSinitic,Middle-ModernSinitic",False,False,,hak,hak,Danli Wu
HAKKA_YUDU,HAKKA_YUDU,hakk1236,Hakka Chinese,hak,Eurasia,25.83,114.93,Sino-Tibetan,ST.CHINESE,"Sino-Tibetan,Chinese","Sino-Tibetan,Sinitic,Classical-Middle-ModernSinitic,Middle-ModernSinitic",False,False,,hak,hak,Yue Sun
HAKU,HAKU,hako1237,Hakö,hao,Papunesia,-5.0,155.67,Austronesian,An.OCEANIC,"Austronesian,Malayo-Polynesian,Central-EasternMalayo-Polynesian,EasternMalayo-Polynesian,Oceanic,WesternOceanic,MesoMelanesian,NewIreland,SouthNewIreland-NorthwestSolomonic,Nehan-NorthBougainville,Buka,Halia","Austronesian,Malayo-Polynesian,Central-EasternMalayo-Polynesian,EasternMalayo-Polynesian,Oceanic,WesternOceaniclinkage,MesoMelanesianlinkage,NewIreland-NorthwestSolomoniclinkage,StGeorgelinkage,NorthwestSolomonic,NorthBougainvilleOceanic,NuclearNorthBougainvilleOceanic,Buka,Haliaic",False,False,,,hao,André Müller
HALABI,HALABI,halb1244,Halbi,hlb,Eurasia,21.0,81.0,Indo-European,IE.INDIC,"Indo-European,Indo-Iranian,Indo-Aryan,OuterLanguages,Eastern,Bengali-Assamese","Indo-European,Indo-Iranian,Indo-Aryan,Indo-AryanEasternzone,Halbic",False,False,,hlb,hlb,Matthew S. Dryer
HALIA,HALIA,hali1244,Halia,hla,Papunesia,-5.25,154.67,Austronesian,An.OCEANIC,"Austronesian,Malayo-Polynesian,Central-EasternMalayo-Polynesian,EasternMalayo-Polynesian,Oceanic,WesternOceanic,MesoMelanesian,NewIreland,SouthNewIreland-NorthwestSolomonic,Nehan-NorthBougainville,Buka,Halia","Austronesian,Malayo-Polynesian,Central-EasternMalayo-Polynesian,EasternMalayo-Polynesian,Oceanic,WesternOceaniclinkage,MesoMelanesianlinkage,NewIreland-NorthwestSolomoniclinkage,StGeorgelinkage,NorthwestSolomonic,NorthBougainvilleOceanic,NuclearNorthBougainvilleOceanic,Buka,Haliaic",False,False,,hal,hla,Julia Bischoffberger
HALIA_2,HALIA_2,hali1244,Halia,hla,Papunesia,-5.25,154.67,Austronesian,An.OCEANIC,"Austronesian,Malayo-Polynesian,Central-EasternMalayo-Polynesian,EasternMalayo-Polynesian,Oceanic,WesternOceanic,MesoMelanesian,NewIreland,SouthNewIreland-NorthwestSolomonic,Nehan-NorthBougainville,Buka,Halia","Austronesian,Malayo-Polynesian,Central-EasternMalayo-Polynesian,EasternMalayo-Polynesian,Oceanic,WesternOceaniclinkage,MesoMelanesianlinkage,NewIreland-NorthwestSolomoniclinkage,StGeorgelinkage,NorthwestSolomonic,NorthBougainvilleOceanic,NuclearNorthBougainvilleOceanic,Buka,Haliaic",False,False,,hal,hla,Ann-Katrin Wett
HAM,HAM,hyam1245,Hyam,jab,Africa,9.4,7.9,Atlantic-Congo,NC.PLATOID,"Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,Plateau,Western,Northwestern,Hyamic","Atlantic-Congo,Volta-Congo,Benue-Congo,Benue-CongoPlateau,WesternBenue-CongoPlateau,NorthwesternBenue-CongoPlateau,Hyamic",False,False,,,jab,Guillaume Segerer and Søren Wichmann
HAMAP,HAMAP,hama1240,Hamap,hmu,Papunesia,-8.25,124.5,Timor-Alor-Pantar,TAP.GREATER_ALOR,"Trans-NewGuinea,West,Timor-Alor-Pantar,Alor-Pantar,Alor","Timor-Alor-Pantar,Alor-Pantar,Alor,WestAlor,StraitsWestAlor,Adang-Hamap-Kabola",False,False,,,hmu,Søren Wichmann and Viveka Velupillai
HAMER_BANNA,HAMER_BANNA,hame1242,Hamer-Banna,amf,Africa,5.2,36.5,South Omotic,AA.SOUTH_OMOTIC,"Afro-Asiatic,Omotic,South","South_Omotic,AHK,Hamer-Karo",False,False,,hmr,amf,Guillaume Segerer and Søren Wichmann
HAMTAI,HAMTAI,hamt1247,Hamtai,hmt,Papunesia,-7.5,146.25,Angan,TNG.ANGAN,"Trans-NewGuinea,Angan,NuclearAngan","Angan,NuclearAngan,Kapau-Menya",False,False,,ham,hmt,
HAN,HAN,hann1241,Han,haa,North America,64.5,-140.35,Athabaskan-Eyak-Tlingit,NDe.ATHAPASKAN,"Eyak-Athabaskan,Athabaskan,NorthernAthabaskan","Athabaskan-Eyak-Tlingit,Athabaskan-Eyak,Athabaskan,NorthernAthabaskan",False,False,,,haa,Tessa de Mol-van Valen
HANGA,HANGA,hang1258,Hanga,hag,Africa,9.5,-1.53,Atlantic-Congo,NC.GUR,"Niger-Congo,Atlantic-Congo,Volta-Congo,North,Gur,Central,Northern,Oti-Volta,Western,Southeast","Atlantic-Congo,Volta-Congo,NorthVolta-Congo,Gur,CentralGur,NorthernCentralGur,Bwamu-Oti-Volta,Oti-Volta,NuclearOti-Volta,Gurma-Yom-Oti-VoltaOccidental,Oti-VoltaOccidental,NuclearOti-VoltaOccidental,SoutheastWesternOti-Volta,Kamara-Hanga",False,False,,,hag,Viveka Velupillai
HANGALA,HANGALA,laar1238,Laari,ldi,Africa,-4.0,15.0,Atlantic-Congo,NC.BANTOID,"Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern,NarrowBantu,Central,H,Kikongo(H.16)","Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,SouthernBantoid,NarrowBantu,Central-WesternBantu,Kongo-Yaka-Suku-Hungan,Kongo-Yaka-Suku,Kikongoic,NorthernKikongo",False,False,,,ldi,Ann-Katrin Wett
HANGAZA,HANGAZA,hang1260,Hangaza,han,Africa,-2.6,30.75,Atlantic-Congo,NC.BANTOID,"Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern,NarrowBantu,Central,J,Ruanda-Rundi(D.65)","Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,SouthernBantoid,NarrowBantu,EastBantu,NortheastSavannaBantu,GreatLakesBantu,WesternLakesBantu,Kivu,WestHighlandsKivu,Hangaza-Shubi",False,False,,,han,Guillaume Segerer and Søren Wichmann
HANGA_HUNDI,HANGA_HUNDI,hang1263,Hanga Hundi,wos,Papunesia,-3.9,142.85,Ndu,Sep.MIDDLE_SEPIK,"Sepik,Ndu","Ndu,NuclearNdu,Ambulas-Hanga-Hundi",False,False,,hhu,wos,Julia Bischoffberger and Matthew S. Dryer
HANGU_PASHTO,HANGU_PASHTO,nort2646,Northern Pashto,pbu,Eurasia,33.53,71.04,Indo-European,IE.IRANIAN,"Indo-European,Indo-Iranian,Iranian,Eastern,Southeastern,Pashto","Indo-European,Indo-Iranian,Iranian,Pashto,NuclearPashto",False,False,,,pbu,André Müller
HANIS_COOS,HANIS_COOS,coos1249,Hanis,csz,North America,43.5,-124.17,Coosan,OC.COOSAN,Coosan,Coosan,True,False,1972,coo,csz,Mark Donohue and Oleg Belyaev
HANUNOO,HANUNOO,hanu1241,Hanunoo,hnn,Papunesia,12.33,121.25,Austronesian,An.GREATER_CENTRAL_PHILIPPINE,"Austronesian,Malayo-Polynesian,GreaterCentralPhilippine,SouthMangyan,Hanunoo","Austronesian,Malayo-Polynesian,GreaterCentralPhilippine,SouthMangyan",False,False,,hnn,hnn,Cecil H. Brown
HARAK,HARAK,alak1253,Alak,alk,Eurasia,16.25,106.25,Austroasiatic,AuA.BAHNARIC,"Austro-Asiatic,Mon-Khmer,EasternMon-Khmer,Bahnaric,CentralBahnaric","Austroasiatic,Bahnaric",False,False,,,alk,Matthew S. Dryer
HARAMOSH_SHINA,HARAMOSH_SHINA,shin1264,Shina,scl,Eurasia,36.0,74.0,Indo-European,IE.INDIC,"Indo-European,Indo-Iranian,Indo-Aryan,OuterLanguages,Northwestern,Dardic,Shina","Indo-European,Indo-Iranian,Indo-Aryan,Indo-AryanNorthwesternzone,Shinaic",False,False,,sna,scl,Sebastian Sauppe
HARARI,HARARI,hara1271,Harari,har,Africa,9.25,42.17,Afro-Asiatic,AA.SEMITIC,"Afro-Asiatic,Semitic,South,Ethiopian,South,Transversal,Harari-EastGurage","Afro-Asiatic,Semitic,WestSemitic,Ethiosemitic,SouthEthiopic,TransversalSouthEthiopic,Harari-EastGurage",False,False,,hrr,har,Cecil H. Brown and Dmitry Egorov
HARARI_2,HARARI_2,hara1271,Harari,har,Africa,9.25,42.17,Afro-Asiatic,AA.SEMITIC,"Afro-Asiatic,Semitic,South,Ethiopian,South,Transversal,Harari-EastGurage","Afro-Asiatic,Semitic,WestSemitic,Ethiosemitic,SouthEthiopic,TransversalSouthEthiopic,Harari-EastGurage",False,False,,hrr,har,Julia Bischoffberger
HARBAN_SHINA,HARBAN_SHINA,shin1264,Shina,scl,Eurasia,36.0,74.0,Indo-European,IE.INDIC,"Indo-European,Indo-Iranian,Indo-Aryan,OuterLanguages,Northwestern,Dardic,Shina","Indo-European,Indo-Iranian,Indo-Aryan,Indo-AryanNorthwesternzone,Shinaic",False,False,,sna,scl,Sebastian Sauppe
HARE,HARE,nort2942,North Slavey,scs,North America,67.0,-125.0,Athabaskan-Eyak-Tlingit,NDe.ATHAPASKAN,"Eyak-Athabaskan,Athabaskan,NorthernAthabaskan,Slavey-Hare","Athabaskan-Eyak-Tlingit,Athabaskan-Eyak,Athabaskan,NorthernAthabaskan,Hare-Slavey,Slave",False,False,,sla,scs,Oleg Belyaev
HARSUSI,HARSUSI,hars1241,Harsusi,hss,Eurasia,20.0,56.05,Afro-Asiatic,AA.SEMITIC,"Afro-Asiatic,Semitic,South,SouthArabian","Afro-Asiatic,Semitic,WestSemitic,ModernSouthArabian,Hobyot-WesternMSA,WesternMSA",False,False,,hrs,hss,Zarina Molochieva
HARUAI,HARUAI,haru1245,Haruai,tmd,Papunesia,-5.08,144.17,Piawi,Pia.PIAWI,Piawi,Piawi,False,False,,har,tmd,Julia Bischoffberger
HARUKU,HARUKU,haru1244,Haruku,hrk,Papunesia,-3.5,128.42,Austronesian,An.CENTRAL_MALAYO-POLYNESIAN,"Austronesian,Malayo-Polynesian,Central-EasternMalayo-Polynesian,CentralMaluku,East,Seram,Nunusaku,PiruBay","Austronesian,Malayo-Polynesian,Central-EasternMalayo-Polynesian,CentralMalayo-Polynesian,CentralMaluku,EastCentralMaluku,Nunusaku,PiruBay,EastPiruBay,Solehua,SeramStraits,Uliase,Hatuhaha",False,False,,,hrk,Ann-Katrin Wett
HARW_E_OLYA_KHORASANI,HARW_E_OLYA_KHORASANI,khor1269,Khorasan Turkic,kmz,Eurasia,36.17,59.05,Turkic,Alt.TURKIC,"Turkic,Southern,Turkish","Turkic,CommonTurkic,Oghuz,NuclearOghuz,EastOghuz",False,False,,tex,kmz,André Müller
HARYANVI,HARYANVI,hary1238,Haryanvi,bgc,Eurasia,29.05,76.08,Indo-European,IE.INDIC,"Indo-European,Indo-Iranian,Indo-Aryan,WesternHindi,Unclassified","Indo-European,Indo-Iranian,Indo-Aryan,Indo-AryanCentralzone,SubcontinentalCentralIndo-Aryan,WesternHindi",False,False,,,bgc,
HASHA,HASHA,hash1238,Hasha,ybj,Africa,9.17,8.67,Atlantic-Congo,NC.PLATOID,"Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,Plateau,Western,Southwestern,B","Atlantic-Congo,Volta-Congo,Benue-Congo,Benue-CongoPlateau,Alumic,Alumu-Toro,Hasha-Sambe",False,False,,,ybj,Viveka Velupillai
